,Droplet ID,File,Channel,Intensity
633,316,Image20h,Brightfield,2878.4
634,317,Image20h,4X_FITC_15%,16116.8
635,317,Image20h,Brightfield,4768.56
636,318,Image20h,4X_FITC_15%,16687.12
637,318,Image20h,Brightfield,3097.36
638,319,Image20h,4X_FITC_15%,21238.24
639,319,Image20h,Brightfield,4024.64
640,320,Image20h,4X_FITC_15%,13178.08
641,320,Image20h,Brightfield,4424.76
642,321,Image20h,4X_FITC_15%,4263.8
643,321,Image20h,Brightfield,3323.2
644,322,Image20h,4X_FITC_15%,14445.16
645,322,Image20h,Brightfield,3399.2
646,323,Image20h,4X_FITC_15%,12242.6
647,323,Image20h,Brightfield,3600.8
648,324,Image20h,4X_FITC_15%,18867.48
649,324,Image20h,Brightfield,2811.12
650,325,Image20h,4X_FITC_15%,14493.6
651,325,Image20h,Brightfield,5398.96
652,326,Image20h,4X_FITC_15%,15875.6
653,326,Image20h,Brightfield,3250.64
654,327,Image20h,4X_FITC_15%,17686.96
655,327,Image20h,Brightfield,3166.52
656,328,Image20h,4X_FITC_15%,17696.52
657,328,Image20h,Brightfield,2980.28
658,329,Image20h,4X_FITC_15%,13092.0
659,329,Image20h,Brightfield,3324.68
660,330,Image20h,4X_FITC_15%,15887.64
661,330,Image20h,Brightfield,2335.08
662,331,Image20h,4X_FITC_15%,16526.08
663,331,Image20h,Brightfield,2818.2
664,332,Image20h,4X_FITC_15%,13921.92
665,332,Image20h,Brightfield,4337.2
666,333,Image20h,4X_FITC_15%,21854.96
667,333,Image20h,Brightfield,3518.24
668,334,Image20h,4X_FITC_15%,20250.76
669,334,Image20h,Brightfield,3629.72
670,335,Image20h,4X_FITC_15%,12104.24
671,335,Image20h,Brightfield,3663.84
672,336,Image20h,4X_FITC_15%,22423.36
673,336,Image20h,Brightfield,3002.96
674,337,Image20h,4X_FITC_15%,4869.2
675,337,Image20h,Brightfield,3011.68
676,338,Image20h,4X_FITC_15%,11785.56
677,338,Image20h,Brightfield,4166.12
678,339,Image20h,4X_FITC_15%,13817.48
679,339,Image20h,Brightfield,3551.52
680,340,Image20h,4X_FITC_15%,9346.0
681,340,Image20h,Brightfield,3373.16
682,341,Image20h,4X_FITC_15%,13965.8
683,341,Image20h,Brightfield,4855.2
684,342,Image20h,4X_FITC_15%,15348.76
685,342,Image20h,Brightfield,4166.08
686,343,Image20h,4X_FITC_15%,16831.76
687,343,Image20h,Brightfield,2871.6
688,344,Image20h,4X_FITC_15%,4812.32
689,344,Image20h,Brightfield,3784.24
690,345,Image20h,4X_FITC_15%,4870.24
691,345,Image20h,Brightfield,2930.8
692,346,Image20h,4X_FITC_15%,5514.2
693,346,Image20h,Brightfield,4037.76
694,347,Image20h,4X_FITC_15%,19442.12
695,347,Image20h,Brightfield,2827.52
696,348,Image20h,4X_FITC_15%,7906.36
697,348,Image20h,Brightfield,3482.68
698,349,Image20h,4X_FITC_15%,14263.8
699,349,Image20h,Brightfield,3862.64
700,350,Image20h,4X_FITC_15%,16274.68
701,350,Image20h,Brightfield,3033.04
702,351,Image20h,4X_FITC_15%,19587.64
703,351,Image20h,Brightfield,4228.24
704,352,Image20h,4X_FITC_15%,18754.6
705,352,Image20h,Brightfield,2702.04
706,353,Image20h,4X_FITC_15%,12715.08
707,353,Image20h,Brightfield,3353.72
708,354,Image20h,4X_FITC_15%,5168.92
709,354,Image20h,Brightfield,3839.56
710,355,Image20h,4X_FITC_15%,10540.96
711,355,Image20h,Brightfield,2534.44
712,356,Image20h,4X_FITC_15%,12062.56
713,356,Image20h,Brightfield,4007.68
714,357,Image20h,4X_FITC_15%,18735.72
715,357,Image20h,Brightfield,2903.52
716,358,Image20h,4X_FITC_15%,19210.88
717,358,Image20h,Brightfield,2564.44
718,359,Image20h,4X_FITC_15%,13185.12
719,359,Image20h,Brightfield,4869.68
720,360,Image20h,4X_FITC_15%,18796.44
721,360,Image20h,Brightfield,2092.64
722,361,Image20h,4X_FITC_15%,18162.12
723,361,Image20h,Brightfield,2799.4
724,362,Image20h,4X_FITC_15%,14944.76
725,362,Image20h,Brightfield,2905.76
726,363,Image20h,4X_FITC_15%,9319.44
727,363,Image20h,Brightfield,3328.76
728,364,Image20h,4X_FITC_15%,6314.0
729,364,Image20h,Brightfield,3770.12
730,365,Image20h,4X_FITC_15%,14161.68
731,365,Image20h,Brightfield,2975.72
732,366,Image20h,4X_FITC_15%,11787.52
733,366,Image20h,Brightfield,3050.52
734,367,Image20h,4X_FITC_15%,15163.72
735,367,Image20h,Brightfield,2457.44
736,368,Image20h,4X_FITC_15%,13891.84
737,368,Image20h,Brightfield,3204.68
738,369,Image20h,4X_FITC_15%,16534.0
739,369,Image20h,Brightfield,3102.76
740,370,Image20h,4X_FITC_15%,4251.16
741,370,Image20h,Brightfield,4625.96
742,371,Image20h,4X_FITC_15%,3567.24
743,371,Image20h,Brightfield,3580.52
744,372,Image20h,4X_FITC_15%,17488.48
745,372,Image20h,Brightfield,2637.84
746,373,Image20h,4X_FITC_15%,16706.16
747,373,Image20h,Brightfield,3813.76
748,374,Image20h,4X_FITC_15%,4575.12
749,374,Image20h,Brightfield,2645.0
750,375,Image20h,4X_FITC_15%,13712.16
751,375,Image20h,Brightfield,4789.76
752,376,Image20h,4X_FITC_15%,18087.6
753,376,Image20h,Brightfield,2941.72
754,377,Image20h,4X_FITC_15%,20445.08
755,377,Image20h,Brightfield,3275.44
756,378,Image20h,4X_FITC_15%,19067.68
757,378,Image20h,Brightfield,2831.0
758,379,Image20h,4X_FITC_15%,21121.68
759,379,Image20h,Brightfield,3303.52
760,380,Image20h,4X_FITC_15%,21985.72
761,380,Image20h,Brightfield,3180.64
762,381,Image20h,4X_FITC_15%,17042.32
763,381,Image20h,Brightfield,3368.48
764,382,Image20h,4X_FITC_15%,17992.76
765,382,Image20h,Brightfield,2475.4
766,383,Image20h,4X_FITC_15%,12375.88
767,383,Image20h,Brightfield,2555.8
768,384,Image20h,4X_FITC_15%,16455.24
769,384,Image20h,Brightfield,3391.48
770,385,Image20h,4X_FITC_15%,18056.32
771,385,Image20h,Brightfield,3214.64
772,386,Image20h,4X_FITC_15%,18510.88
773,386,Image20h,Brightfield,2953.08
774,387,Image20h,4X_FITC_15%,17000.28
775,387,Image20h,Brightfield,2967.72
776,388,Image20h,4X_FITC_15%,13318.4
777,388,Image20h,Brightfield,4290.96
778,389,Image20h,4X_FITC_15%,18113.04
779,389,Image20h,Brightfield,3311.92
780,390,Image20h,4X_FITC_15%,21751.04
781,390,Image20h,Brightfield,3189.32
782,391,Image20h,4X_FITC_15%,22417.64
783,391,Image20h,Brightfield,3586.88
784,392,Image20h,4X_FITC_15%,8782.2
785,392,Image20h,Brightfield,3076.04
786,393,Image20h,4X_FITC_15%,19670.52
787,393,Image20h,Brightfield,3878.64
788,394,Image20h,4X_FITC_15%,21097.64
789,394,Image20h,Brightfield,2726.96
790,395,Image20h,4X_FITC_15%,16583.64
791,395,Image20h,Brightfield,3069.12
792,396,Image20h,4X_FITC_15%,19665.04
793,396,Image20h,Brightfield,2659.32
794,397,Image20h,4X_FITC_15%,16737.28
795,397,Image20h,Brightfield,3177.84
796,398,Image20h,4X_FITC_15%,7991.52
797,398,Image20h,Brightfield,3612.64
798,399,Image20h,4X_FITC_15%,18640.92
799,399,Image20h,Brightfield,2355.24
800,400,Image20h,4X_FITC_15%,7242.72
801,400,Image20h,Brightfield,3727.84
802,401,Image20h,4X_FITC_15%,11530.56
803,401,Image20h,Brightfield,2613.16
804,402,Image20h,4X_FITC_15%,19636.32
805,402,Image20h,Brightfield,2564.16
806,403,Image20h,4X_FITC_15%,21043.84
807,403,Image20h,Brightfield,3557.04
808,404,Image20h,4X_FITC_15%,17066.48
809,404,Image20h,Brightfield,3690.36
810,405,Image20h,4X_FITC_15%,18560.24
811,405,Image20h,Brightfield,3535.8
812,406,Image20h,4X_FITC_15%,11876.0
813,406,Image20h,Brightfield,3584.8
814,407,Image20h,4X_FITC_15%,13016.84
815,407,Image20h,Brightfield,2496.36
816,408,Image20h,4X_FITC_15%,13604.36
817,408,Image20h,Brightfield,4060.8
818,409,Image20h,4X_FITC_15%,19631.6
819,409,Image20h,Brightfield,3350.68
820,410,Image20h,4X_FITC_15%,15626.04
821,410,Image20h,Brightfield,3808.56
822,411,Image20h,4X_FITC_15%,7804.8
823,411,Image20h,Brightfield,2576.56
824,412,Image20h,4X_FITC_15%,18142.44
825,412,Image20h,Brightfield,2644.12
826,413,Image20h,4X_FITC_15%,12336.96
827,413,Image20h,Brightfield,3064.24
828,414,Image20h,4X_FITC_15%,18124.88
829,414,Image20h,Brightfield,3373.24
830,415,Image20h,4X_FITC_15%,16121.28
831,415,Image20h,Brightfield,2741.8
832,416,Image20h,4X_FITC_15%,15167.32
833,416,Image20h,Brightfield,3565.28
834,417,Image20h,4X_FITC_15%,19511.52
835,417,Image20h,Brightfield,2697.52
836,418,Image20h,4X_FITC_15%,13462.16
837,418,Image20h,Brightfield,3339.72
838,419,Image20h,4X_FITC_15%,14871.16
839,419,Image20h,Brightfield,3547.6
840,420,Image20h,4X_FITC_15%,16278.24
841,420,Image20h,Brightfield,3390.48
842,421,Image20h,4X_FITC_15%,16763.0
843,421,Image20h,Brightfield,4056.28
844,422,Image20h,4X_FITC_15%,12108.72
845,422,Image20h,Brightfield,3378.96
846,423,Image20h,4X_FITC_15%,10522.32
847,423,Image20h,Brightfield,2898.76
848,424,Image20h,4X_FITC_15%,16421.84
849,424,Image20h,Brightfield,2916.36
850,425,Image20h,4X_FITC_15%,19313.64
851,425,Image20h,Brightfield,3562.48
852,426,Image20h,4X_FITC_15%,15643.4
853,426,Image20h,Brightfield,2935.48
854,427,Image20h,4X_FITC_15%,18865.88
855,427,Image20h,Brightfield,3486.28
856,428,Image20h,4X_FITC_15%,21482.52
857,428,Image20h,Brightfield,3181.84
858,429,Image20h,4X_FITC_15%,13601.36
859,429,Image20h,Brightfield,3607.96
860,430,Image20h,4X_FITC_15%,8725.84
861,430,Image20h,Brightfield,2956.6
862,431,Image20h,4X_FITC_15%,14385.32
863,431,Image20h,Brightfield,3461.68
864,432,Image20h,4X_FITC_15%,16711.2
865,432,Image20h,Brightfield,2369.6
866,433,Image20h,4X_FITC_15%,14959.8
867,433,Image20h,Brightfield,2459.4
868,434,Image20h,4X_FITC_15%,16618.68
869,434,Image20h,Brightfield,4539.04
870,435,Image20h,4X_FITC_15%,18222.8
871,435,Image20h,Brightfield,3155.96
872,436,Image20h,4X_FITC_15%,21733.08
873,436,Image20h,Brightfield,4154.44
874,437,Image20h,4X_FITC_15%,12425.24
875,437,Image20h,Brightfield,5071.76
876,438,Image20h,4X_FITC_15%,16650.88
877,438,Image20h,Brightfield,3776.28
878,439,Image20h,4X_FITC_15%,15400.08
879,439,Image20h,Brightfield,4399.72
880,440,Image20h,4X_FITC_15%,8654.4
881,440,Image20h,Brightfield,2877.04
882,441,Image20h,4X_FITC_15%,16424.84
883,441,Image20h,Brightfield,3811.84
884,442,Image20h,4X_FITC_15%,3573.64
885,442,Image20h,Brightfield,3559.6
886,443,Image20h,4X_FITC_15%,18630.84
887,443,Image20h,Brightfield,2563.4
888,444,Image20h,4X_FITC_15%,14348.2
889,444,Image20h,Brightfield,3516.72
890,445,Image20h,4X_FITC_15%,14413.8
891,445,Image20h,Brightfield,3796.88
892,446,Image20h,4X_FITC_15%,12560.8
893,446,Image20h,Brightfield,3500.48
894,447,Image20h,4X_FITC_15%,9286.68
895,447,Image20h,Brightfield,3904.84
896,448,Image20h,4X_FITC_15%,13438.44
897,448,Image20h,Brightfield,4724.12
898,449,Image20h,4X_FITC_15%,17277.72
899,449,Image20h,Brightfield,3932.12
900,450,Image20h,4X_FITC_15%,3897.24
901,450,Image20h,Brightfield,3181.48
902,451,Image20h,4X_FITC_15%,17636.68
903,451,Image20h,Brightfield,2713.76
904,452,Image20h,4X_FITC_15%,10508.16
905,452,Image20h,Brightfield,3055.4
906,453,Image20h,4X_FITC_15%,19323.88
907,453,Image20h,Brightfield,3511.8
908,454,Image20h,4X_FITC_15%,22502.16
909,454,Image20h,Brightfield,3581.52
910,455,Image20h,4X_FITC_15%,15888.52
911,455,Image20h,Brightfield,2953.44
912,456,Image20h,4X_FITC_15%,14493.36
913,456,Image20h,Brightfield,2492.68
914,457,Image20h,4X_FITC_15%,19706.64
915,457,Image20h,Brightfield,3038.36
916,458,Image20h,4X_FITC_15%,14481.76
917,458,Image20h,Brightfield,3025.12
918,459,Image20h,4X_FITC_15%,19764.48
919,459,Image20h,Brightfield,3641.44
920,460,Image20h,4X_FITC_15%,19800.28
921,460,Image20h,Brightfield,2913.04
922,461,Image20h,4X_FITC_15%,3936.76
923,461,Image20h,Brightfield,3384.44
924,462,Image20h,4X_FITC_15%,15136.76
925,462,Image20h,Brightfield,3313.52
926,463,Image20h,4X_FITC_15%,15801.64
927,463,Image20h,Brightfield,3238.16
928,464,Image20h,4X_FITC_15%,12954.64
929,464,Image20h,Brightfield,2673.8
930,465,Image20h,4X_FITC_15%,21771.08
931,465,Image20h,Brightfield,3189.96
932,466,Image20h,4X_FITC_15%,17983.92
933,466,Image20h,Brightfield,2411.68
934,467,Image20h,4X_FITC_15%,8503.4
935,467,Image20h,Brightfield,2954.88
936,468,Image20h,4X_FITC_15%,23194.2
937,468,Image20h,Brightfield,3303.68
938,469,Image20h,4X_FITC_15%,6047.44
939,469,Image20h,Brightfield,3552.0
940,470,Image20h,4X_FITC_15%,12271.0
941,470,Image20h,Brightfield,5067.84
942,471,Image20h,4X_FITC_15%,14664.4
943,471,Image20h,Brightfield,3598.36
944,472,Image20h,4X_FITC_15%,14524.88
945,472,Image20h,Brightfield,4632.96
946,473,Image20h,4X_FITC_15%,8217.4
947,473,Image20h,Brightfield,2893.68
948,474,Image20h,4X_FITC_15%,6582.04
949,474,Image20h,Brightfield,3139.08
950,475,Image20h,4X_FITC_15%,12586.92
951,475,Image20h,Brightfield,3236.84
952,476,Image20h,4X_FITC_15%,15013.76
953,476,Image20h,Brightfield,4199.84
954,477,Image20h,4X_FITC_15%,11960.2
955,477,Image20h,Brightfield,2977.24
956,478,Image20h,4X_FITC_15%,14394.16
957,478,Image20h,Brightfield,4229.96
958,479,Image20h,4X_FITC_15%,21691.56
959,479,Image20h,Brightfield,4232.84
960,480,Image20h,4X_FITC_15%,13714.44
961,480,Image20h,Brightfield,3723.36
962,481,Image20h,4X_FITC_15%,12387.76
963,481,Image20h,Brightfield,4194.4
964,482,Image20h,4X_FITC_15%,13618.36
965,482,Image20h,Brightfield,3214.6
966,483,Image20h,4X_FITC_15%,16353.04
967,483,Image20h,Brightfield,3913.76
968,484,Image20h,4X_FITC_15%,17413.64
969,484,Image20h,Brightfield,2784.8
970,485,Image20h,4X_FITC_15%,10977.24
971,485,Image20h,Brightfield,3147.88
972,486,Image20h,4X_FITC_15%,14006.12
973,486,Image20h,Brightfield,4975.16
974,487,Image20h,4X_FITC_15%,5387.8
975,487,Image20h,Brightfield,2924.8
976,488,Image20h,4X_FITC_15%,18010.32
977,488,Image20h,Brightfield,3804.72
978,489,Image20h,4X_FITC_15%,14836.44
979,489,Image20h,Brightfield,3527.48
980,490,Image20h,4X_FITC_15%,17245.36
981,490,Image20h,Brightfield,2440.48
982,491,Image20h,4X_FITC_15%,4173.84
983,491,Image20h,Brightfield,3678.4
984,492,Image20h,4X_FITC_15%,14526.48
985,492,Image20h,Brightfield,4052.84
986,493,Image20h,4X_FITC_15%,4350.24
987,493,Image20h,Brightfield,2925.44
988,494,Image20h,4X_FITC_15%,17612.64
989,494,Image20h,Brightfield,3295.68
990,495,Image20h,4X_FITC_15%,16168.4
991,495,Image20h,Brightfield,2606.92
992,496,Image20h,4X_FITC_15%,18141.84
993,496,Image20h,Brightfield,3026.76
994,497,Image20h,4X_FITC_15%,14060.16
995,497,Image20h,Brightfield,3251.84
996,498,Image20h,4X_FITC_15%,20423.16
997,498,Image20h,Brightfield,3082.4
998,499,Image20h,4X_FITC_15%,19526.64
999,499,Image20h,Brightfield,2735.36
1000,500,Image20h,4X_FITC_15%,22674.64
1001,500,Image20h,Brightfield,3653.84
1002,501,Image20h,4X_FITC_15%,14512.04
1003,501,Image20h,Brightfield,4060.36
1004,502,Image20h,4X_FITC_15%,12499.12
1005,502,Image20h,Brightfield,4133.96
1006,503,Image20h,4X_FITC_15%,13611.52
1007,503,Image20h,Brightfield,2961.84
1008,504,Image20h,4X_FITC_15%,14390.2
1009,504,Image20h,Brightfield,2253.52
1010,505,Image20h,4X_FITC_15%,16117.16
1011,505,Image20h,Brightfield,3930.36
1012,506,Image20h,4X_FITC_15%,16319.96
1013,506,Image20h,Brightfield,3585.52
1014,507,Image20h,4X_FITC_15%,15059.96
1015,507,Image20h,Brightfield,3965.92
1016,508,Image20h,4X_FITC_15%,12797.84
1017,508,Image20h,Brightfield,3116.96
1018,509,Image20h,4X_FITC_15%,8508.4
1019,509,Image20h,Brightfield,2613.84
1020,510,Image20h,4X_FITC_15%,3770.0
1021,510,Image20h,Brightfield,3809.48
1022,511,Image20h,4X_FITC_15%,21203.8
1023,511,Image20h,Brightfield,3460.88
1024,512,Image20h,4X_FITC_15%,4008.88
1025,512,Image20h,Brightfield,4658.36
1026,513,Image20h,4X_FITC_15%,15328.64
1027,513,Image20h,Brightfield,3524.04
1028,514,Image20h,4X_FITC_15%,16499.52
1029,514,Image20h,Brightfield,4161.72
1030,515,Image20h,4X_FITC_15%,15589.64
1031,515,Image20h,Brightfield,3067.0
1032,516,Image20h,4X_FITC_15%,21536.88
1033,516,Image20h,Brightfield,3174.28
1034,517,Image20h,4X_FITC_15%,16794.88
1035,517,Image20h,Brightfield,3569.76
1036,518,Image20h,4X_FITC_15%,11794.0
1037,518,Image20h,Brightfield,2400.16
1038,519,Image20h,4X_FITC_15%,16583.68
1039,519,Image20h,Brightfield,3471.72
1040,520,Image20h,4X_FITC_15%,21691.56
1041,520,Image20h,Brightfield,3264.04
1042,521,Image20h,4X_FITC_15%,13230.24
1043,521,Image20h,Brightfield,3717.04
1044,522,Image20h,4X_FITC_15%,17223.24
1045,522,Image20h,Brightfield,3694.48
1046,523,Image20h,4X_FITC_15%,17008.2
1047,523,Image20h,Brightfield,4176.48
1048,524,Image20h,4X_FITC_15%,17157.92
1049,524,Image20h,Brightfield,3268.64
1050,525,Image20h,4X_FITC_15%,16758.92
1051,525,Image20h,Brightfield,4326.44
1052,526,Image20h,4X_FITC_15%,14042.32
1053,526,Image20h,Brightfield,3954.68
1054,527,Image20h,4X_FITC_15%,14835.92
1055,527,Image20h,Brightfield,2985.04
1056,528,Image20h,4X_FITC_15%,8837.36
1057,528,Image20h,Brightfield,3834.36
1058,529,Image20h,4X_FITC_15%,19063.52
1059,529,Image20h,Brightfield,3470.28
1060,530,Image20h,4X_FITC_15%,18712.32
1061,530,Image20h,Brightfield,2991.16
1062,531,Image20h,4X_FITC_15%,4137.52
1063,531,Image20h,Brightfield,2699.8
1064,532,Image20h,4X_FITC_15%,8141.92
1065,532,Image20h,Brightfield,2977.48
1066,533,Image20h,4X_FITC_15%,14590.32
1067,533,Image20h,Brightfield,4418.64
1068,534,Image20h,4X_FITC_15%,13115.28
1069,534,Image20h,Brightfield,2664.04
1070,535,Image20h,4X_FITC_15%,15642.16
1071,535,Image20h,Brightfield,4362.52
1072,536,Image20h,4X_FITC_15%,21572.48
1073,536,Image20h,Brightfield,4009.36
1074,537,Image20h,4X_FITC_15%,8623.56
1075,537,Image20h,Brightfield,2457.92
1076,538,Image20h,4X_FITC_15%,21430.76
1077,538,Image20h,Brightfield,3702.04
1078,539,Image20h,4X_FITC_15%,14181.32
1079,539,Image20h,Brightfield,2685.04
1080,540,Image20h,4X_FITC_15%,16213.84
1081,540,Image20h,Brightfield,2543.52
1082,541,Image20h,4X_FITC_15%,3851.32
1083,541,Image20h,Brightfield,4863.64
1084,542,Image20h,4X_FITC_15%,19619.24
1085,542,Image20h,Brightfield,3005.88
1086,543,Image20h,4X_FITC_15%,6325.52
1087,543,Image20h,Brightfield,3402.44
1088,544,Image20h,4X_FITC_15%,17067.68
1089,544,Image20h,Brightfield,3190.24
1090,545,Image20h,4X_FITC_15%,20281.24
1091,545,Image20h,Brightfield,2620.44
1092,546,Image20h,4X_FITC_15%,18247.68
1093,546,Image20h,Brightfield,2926.72
1094,547,Image20h,4X_FITC_15%,18390.08
1095,547,Image20h,Brightfield,3443.04
1096,548,Image20h,4X_FITC_15%,15209.8
1097,548,Image20h,Brightfield,2821.28
1098,549,Image20h,4X_FITC_15%,21455.08
1099,549,Image20h,Brightfield,3482.92
1100,550,Image20h,4X_FITC_15%,20606.32
1101,550,Image20h,Brightfield,3133.28
1102,551,Image20h,4X_FITC_15%,15927.16
1103,551,Image20h,Brightfield,4731.2
1104,552,Image20h,4X_FITC_15%,18186.76
1105,552,Image20h,Brightfield,3318.56
1106,553,Image20h,4X_FITC_15%,17952.16
1107,553,Image20h,Brightfield,2502.64
1108,554,Image20h,4X_FITC_15%,19110.4
1109,554,Image20h,Brightfield,3062.28
1110,555,Image20h,4X_FITC_15%,21903.72
1111,555,Image20h,Brightfield,4459.32
1112,556,Image20h,4X_FITC_15%,17024.32
1113,556,Image20h,Brightfield,3342.44
1114,557,Image20h,4X_FITC_15%,14070.72
1115,557,Image20h,Brightfield,4460.48
1116,558,Image20h,4X_FITC_15%,19987.68
1117,558,Image20h,Brightfield,3605.44
1118,559,Image20h,4X_FITC_15%,9402.76
1119,559,Image20h,Brightfield,3372.08
1120,560,Image20h,4X_FITC_15%,21301.88
1121,560,Image20h,Brightfield,3407.6
1122,561,Image20h,4X_FITC_15%,13547.84
1123,561,Image20h,Brightfield,4146.28
1124,562,Image20h,4X_FITC_15%,18429.96
1125,562,Image20h,Brightfield,3503.84
1126,563,Image20h,4X_FITC_15%,14875.92
1127,563,Image20h,Brightfield,4508.56
1128,564,Image20h,4X_FITC_15%,18866.64
1129,564,Image20h,Brightfield,3396.04
1130,565,Image20h,4X_FITC_15%,17840.28
1131,565,Image20h,Brightfield,2797.6
1132,566,Image20h,4X_FITC_15%,11035.16
1133,566,Image20h,Brightfield,2699.92
1134,567,Image20h,4X_FITC_15%,20873.44
1135,567,Image20h,Brightfield,3807.12
1136,568,Image20h,4X_FITC_15%,15284.4
1137,568,Image20h,Brightfield,4138.32
1138,569,Image20h,4X_FITC_15%,11260.2
1139,569,Image20h,Brightfield,2703.2
1140,570,Image20h,4X_FITC_15%,16448.24
1141,570,Image20h,Brightfield,4744.04
1142,571,Image20h,4X_FITC_15%,21470.52
1143,571,Image20h,Brightfield,3170.6
1144,572,Image20h,4X_FITC_15%,8328.36
1145,572,Image20h,Brightfield,4683.92
1146,573,Image20h,4X_FITC_15%,5568.32
1147,573,Image20h,Brightfield,3873.48
1148,574,Image20h,4X_FITC_15%,12876.56
1149,574,Image20h,Brightfield,2885.4
1150,575,Image20h,4X_FITC_15%,6355.64
1151,575,Image20h,Brightfield,3543.0
1152,576,Image20h,4X_FITC_15%,10146.96
1153,576,Image20h,Brightfield,3326.6
1154,577,Image20h,4X_FITC_15%,19452.04
1155,577,Image20h,Brightfield,3224.84
1156,578,Image20h,4X_FITC_15%,20444.32
1157,578,Image20h,Brightfield,3282.08
1158,579,Image20h,4X_FITC_15%,12916.12
1159,579,Image20h,Brightfield,2687.32
1160,580,Image20h,4X_FITC_15%,3767.68
1161,580,Image20h,Brightfield,3424.44
1162,581,Image20h,4X_FITC_15%,18227.76
1163,581,Image20h,Brightfield,2420.24
1164,582,Image20h,4X_FITC_15%,12786.4
1165,582,Image20h,Brightfield,3528.28
1166,583,Image20h,4X_FITC_15%,21613.96
1167,583,Image20h,Brightfield,3395.96
1168,584,Image20h,4X_FITC_15%,16825.6
1169,584,Image20h,Brightfield,4540.16
1170,585,Image20h,4X_FITC_15%,20663.52
1171,585,Image20h,Brightfield,3339.0
1172,586,Image20h,4X_FITC_15%,18791.84
1173,586,Image20h,Brightfield,3164.16
1174,587,Image20h,4X_FITC_15%,12327.44
1175,587,Image20h,Brightfield,3095.64
1176,588,Image20h,4X_FITC_15%,16944.96
1177,588,Image20h,Brightfield,3283.0
1178,589,Image20h,4X_FITC_15%,6170.76
1179,589,Image20h,Brightfield,3366.96
1180,590,Image20h,4X_FITC_15%,13044.12
1181,590,Image20h,Brightfield,3091.92
1182,591,Image20h,4X_FITC_15%,22071.32
1183,591,Image20h,Brightfield,4387.56
1184,592,Image20h,4X_FITC_15%,11483.2
1185,592,Image20h,Brightfield,3067.56
1186,593,Image20h,4X_FITC_15%,20082.8
1187,593,Image20h,Brightfield,2873.04
1188,594,Image20h,4X_FITC_15%,17038.64
1189,594,Image20h,Brightfield,3601.48
1190,595,Image20h,4X_FITC_15%,12033.48
1191,595,Image20h,Brightfield,4012.72
1192,596,Image20h,4X_FITC_15%,4833.52
1193,596,Image20h,Brightfield,2875.8
1194,597,Image20h,4X_FITC_15%,14689.48
1195,597,Image20h,Brightfield,3589.04
1196,598,Image20h,4X_FITC_15%,20165.28
1197,598,Image20h,Brightfield,3645.76
1198,599,Image20h,4X_FITC_15%,19297.76
1199,599,Image20h,Brightfield,3225.6
1200,600,Image20h,4X_FITC_15%,17303.56
1201,600,Image20h,Brightfield,2819.24
1202,601,Image20h,4X_FITC_15%,17417.48
1203,601,Image20h,Brightfield,3674.04
1204,602,Image20h,4X_FITC_15%,14485.48
1205,602,Image20h,Brightfield,3337.52
1206,603,Image20h,4X_FITC_15%,14269.32
1207,603,Image20h,Brightfield,3684.36
1208,604,Image20h,4X_FITC_15%,16779.68
1209,604,Image20h,Brightfield,4277.0
1210,605,Image20h,4X_FITC_15%,15775.08
